number,handle name,handle ID,tweet,tweet time,retweet count,likes count 
976,Audrey Anderson,Audrey_E_Ander,"The family has asked for emergency staff to be part of today’s ceremony. Representatives from Halifax fire &amp; police services will form an honour guard, to escort the 7 caskets into the building. https://t.co/y0oUholcNr",Sat Feb 23 21:00:40 +0000 2019,0,0
977,#FreeHazard,KroosologyV,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 21:01:01 +0000 2019,0,0
978,Rob Batherson,rbatherson,"My heart is heavy but the love and compassion Halifax showed for the Barho family at the funeral for their seven children this afternoon fills me with hope. We stand with the family, Halifax's muslim community, Spryfield and Enfield, and everyone impact by this tremendous loss.",Sat Feb 23 21:01:25 +0000 2019,0,0
979,:),tulips_niall,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 21:01:38 +0000 2019,0,0
980,Sandra Nickel,sajanorth22,"It's been a very somber week here in Halifax. Today, many small businesses are incredibly donating their profits and proceeds to the Barho family.  That is the Canada that I know. https://t.co/2RyqbPhAdS",Sat Feb 23 21:01:40 +0000 2019,0,0
981,Claire Latham,guitar73girl,"Yorkshires very own Creedance Clearwater Revival tribute are in the venue tonight

Grab some last minute tickets from the bar (open from 1pm), from @RevoRecordsHx or here: https://t.co/pgfcCaMXOb

#LiveMusic #Calderdale 

https://t.co/7frmqyGg3i https://t.co/IoeyT9xvKq",Sat Feb 23 21:02:01 +0000 2019,0,0
982,Marie,agirlinBK,"A human response to a tragedy. 
I would like to believe we’d have the same degree of respect and empathy in the US. But we’ve spent so much time in the US dehumanizing refugees, I can’t be certain.",Sat Feb 23 21:02:20 +0000 2019,0,0
983,Matthew Morgan,mmorgan20,"@AirCanada I’m sure you do, but the plane is still sitting in Halifax and has been since it was supposed to leave at 7am this morning. Saying you will have us on our way ASAP, doesn’t make it any more acceptable.",Sat Feb 23 21:02:43 +0000 2019,0,0
984,Paul Besley,paulbesleywrite,Halifax Market. I didn't know these places still existed. I'm glad Halifax has seen sense to keep it. 1. Best Flat Caps  2. Gluten Free 3. White Heat 4. I want you back #streetphotography #photodocumentary #people #place #halifax #yorkshire @OlympusUK https://t.co/NrXTpgxO8H,Sat Feb 23 21:02:45 +0000 2019,0,0
985,Tuqa Nusairat,TuqaNusairat,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 21:03:49 +0000 2019,0,0
986,Bald and Cheese Sandwich,alysonkhalid,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 21:04:31 +0000 2019,0,0
987,Underdog,Haych_K,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 21:04:36 +0000 2019,0,0
988,Baby Algebra Toys,NegusHamitic,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 21:04:44 +0000 2019,0,0
989,Holly Davy,hollydavy32,Storms in Hamilton &amp; Halifax tomorrow night &amp; we're supposed to be flying homeonday morning - what are the odds we'll actually get home? #swoopnightmaretaketwo,Sat Feb 23 21:04:49 +0000 2019,0,0
990,Baby Algebra Toys,NegusHamitic,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Sat Feb 23 21:05:39 +0000 2019,0,0
991,peter counter,peterbcounter,idk how many followers i have are in halifax but my thesis show is next week and i’m going to be insufferable and talk about it all the time til then!! https://t.co/8puofVfHOS,Sat Feb 23 21:05:41 +0000 2019,0,0
992,Taylor LeBlanc,tayleblancc,Please respect mother's wishes to NOT be filmed or photographed at the funeral for her children today. #BarhoFamily #Halifax #novascotia #Canada https://t.co/FRnnq0abu6,Sat Feb 23 21:06:01 +0000 2019,0,0
993,Muhammad Umar Aziz,umar_aziz_khan,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 21:06:03 +0000 2019,0,0
994,Doug Dimmadome,Bilalipops,You’ll never see this kind of love for others here. We’re too busy hating each other and celebrating the downfall of those we disagree with.,Sat Feb 23 21:06:39 +0000 2019,0,0
995,Holly Davy,hollydavy32,Storms in both Hamilton &amp; Halifax tomorrow night &amp; we're supposed to be flying home Monday morning - what are the odds we'll actually get home? #swoopnightmaretaketwo,Sat Feb 23 21:06:45 +0000 2019,0,0
996,Joyce Fuamba,skintonejoyce,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 21:06:51 +0000 2019,0,0
997,Quinte Liberals,QuinteFLA,"I was very proud of the ANS Youth and their Mentors who met with @JustinTrudeau today. Their experiences have made them better, not bitter and they are stronger together as they take up the fight for #racialjustice &amp; against #ABRacism. Speaking truth to power #BHM2019 https://t.co/5DxiFrIWUm",Sat Feb 23 21:07:15 +0000 2019,0,0
998,Darrell Marshall,apodco,I believe Bex`s #1 squid didn`t see her shadow and has predicted an early spring; best wishes for a great summer student job.,Sat Feb 23 21:07:41 +0000 2019,0,0
999,gojes22,gojes22,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 21:07:45 +0000 2019,0,0
1000,Kenneth Carmichael,KennethCarmich1,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 21:08:04 +0000 2019,0,0
1001,Lanaya,NayRoDaBomb,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 21:08:12 +0000 2019,0,0
1002,Purplelilac,Thepurplelilac,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 21:08:14 +0000 2019,0,0
1003,EAS Alerts,EASFan01020,"RNK issues Wind Advisory valid at Feb 24, 12:00 PM EST for Caswell, Rockingham [NC] and Appomattox, Buckingham, Campbell, Charlotte, Halifax, Pittsylvania [VA] till Feb 25, 12:00 AM EST https://t.co/jPWNGSVx8N",Sat Feb 23 21:08:19 +0000 2019,0,0
1004,West Virginia WX Bot,westvirginia_wx,"RNK issues Wind Advisory valid at Feb 24, 12:00 PM EST for Caswell, Rockingham [NC] and Appomattox, Buckingham, Campbell, Charlotte, Halifax, Pittsylvania [VA] till Feb 25, 12:00 AM EST https://t.co/okvtQytv20",Sat Feb 23 21:08:19 +0000 2019,0,0
1005,IEMBot RNK,iembot_rnk,"RNK issues Wind Advisory valid at Feb 24, 12:00 PM EST for Caswell, Rockingham [NC] and Appomattox, Buckingham, Campbell, Charlotte, Halifax, Pittsylvania [VA] till Feb 25, 12:00 AM EST https://t.co/5patYhRoux",Sat Feb 23 21:08:19 +0000 2019,0,0
1006,TMJ-NSC Jobs,tmj_nsc_jobs,"Click the link in our bio to see currently open #Sales jobs like ""Tea Guide- Halifax Shopping Centre (Halifax, NS)"" at David's Tea in #Halifax, NS.",Sat Feb 23 21:08:29 +0000 2019,0,0
1007,AnamjemWAK,AnamjemWAK,"TRAGEDY THEY WERE FORCED TO LEAVE HOME IN SYRIA!
OVER TRAGEDY THEIR 7 CHILDREN BURNT TO DEATH AFTER REFUGE!
MAY ALLAH (GOD OF HOLY BOOKS) SHOWER HISTH MERCY ON THEM AND THEIR GUARDIAN CANADA!
Thanks Brett for information.
Author WGA-Amazon New Jersey.",Sat Feb 23 21:08:36 +0000 2019,0,0
1008,Jedi Ethan,ethan_jedi,@KISSOnline @genesimmons  Mathew's 8th Birthday is today. Since Halifax isnt on your tour we're coming to you! Can you shout out Happy Birthday to my sweet boy who is SO excited? See you in August! https://t.co/rJFhXxlMH7,Sat Feb 23 21:08:46 +0000 2019,0,0
1009,NNorma,NNorma192,LIVE SOON: Funeral service to be held in Halifax to remember the seven Syrian children killed in a devastating house fire. https://t.co/I3D2kUBtPJ https://t.co/moq4ZiWQvp,Sat Feb 23 21:09:12 +0000 2019,0,0
1010,"Andre, J Trudell",warlockthunder1,Halifax cartoonist caves to outrage mob over “edgy” Wilson-Raybould sketch: @TheMenzoid — https://t.co/jJP2ELgMBO | #SNCLavalin #cdnpoli #hw https://t.co/alvJZxb4su,Sat Feb 23 21:09:52 +0000 2019,0,0
1011,Istahil,istahilp,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 21:09:58 +0000 2019,0,0
1012,Dana Ariss,DanaAriss,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 21:10:19 +0000 2019,0,0
1013,Freedom Fighter,DeHart8888,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 21:10:29 +0000 2019,0,0
1014,Alberto Storelli,retirewcashflow,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 21:10:36 +0000 2019,0,0
1015,april,bewitchinangel,Please respect mother's wishes to NOT be filmed or photographed at the funeral for her children today. #BarhoFamily #Halifax #novascotia #Canada https://t.co/FRnnq0abu6,Sat Feb 23 21:10:49 +0000 2019,0,0
1016,News SummedUp Canada,summedupcanada,"'I have attended many funerals but nothing like this,' Sheikh Hamza says at funeral for Syrian refugee children in Halifax
 https://t.co/juqx1XeUX8",Sat Feb 23 21:10:53 +0000 2019,0,0
1017,kemin,cuckemin,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 21:11:16 +0000 2019,0,0
1018,Freedom Fighter,DeHart8888,"The GoFundMe campaign to help the Barho family after their fatal house fire is now the second largest in Canadian history (now nearly a half-million dollars).
1. Humboltd Broncos
2. Halifax House Fire
3. Quebec Mosque Victims https://t.co/RGkvQgz7bs",Sat Feb 23 21:11:24 +0000 2019,0,0
1019,Muritala yusuf. O,Yusful4u,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Sat Feb 23 21:12:05 +0000 2019,0,0
1020,Yorkshire Rugby,YorkshireRugby,@halifax_rufc @SW_Yorks  @YorkshireRugby brilliant picture of the Halifax magpies mixed abilities rugby team after training https://t.co/xgBt7UDheL,Sat Feb 23 21:12:20 +0000 2019,0,0
1021,AKS,AlkarimSunderji,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 21:12:54 +0000 2019,0,0
1022,Zayn Jinah,CTVZayn,"This is one of the saddest stories in recent memory. Sending our @CityKitchener thoughts &amp; prayers today to the Barho family, @MikeSavageHFX and entire Halifax community. May these innocent souls rest in peace! https://t.co/nq6O6ONi2w",Sat Feb 23 21:13:02 +0000 2019,0,0
1023,wendy,wenbell1,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 21:13:18 +0000 2019,0,0
1024,SHIFT: Equity,PlanningCon,"Check out this new opportunity for accessible travel in #Halifax! You can hear @gerrypost speak about access by design at the #shiftequity conference from March 8-9, 2019! #equity #urbanplanning #urbandesign https://t.co/Eosyd9xjCv",Sat Feb 23 21:13:23 +0000 2019,0,0
1025,CSSD Dalhousie,dalcssd,"This Tuesday: Come hear insights from former Canadian Ambassador to Saudi Arabia, Dennis Horak, about the Middle East and region's implications for Canada at the the Halifax Central Library from 6-7:30 pm. Details below. @DalPoli @DalPols @DAL_FASS @DalMIPP @CICHalifax @RUSI_NS",Sat Feb 23 21:13:48 +0000 2019,0,0
1026,Purple Haze,Adrienne157,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 21:14:07 +0000 2019,0,0
1027,aFrite Restaurant - Halifax,afriteresto,"Introducing aFrite Frites!! Garlic aioli(toom), taratore(tahini), cilantro, lemon juice. 
.
.
.
.
Halifax #halifaxwaterfront #downtownhalifax #patio #fall #newmenu #smallplates… https://t.co/nhnxNae5Xa",Sat Feb 23 21:14:11 +0000 2019,0,0
1028,Katey,Bewitched9,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 21:14:34 +0000 2019,0,0
1029,SajidAnjum@Oakville,SajidAnjumOakv1,"#Funeral of seven children of #Syrianrefugee who died in #HalifaxHouseFire    ""Live: Public funeral for the seven Syrian refugee children who died in Halifax house fire""  https://t.co/o6woKwe2tP",Sat Feb 23 21:14:39 +0000 2019,0,0
1030,Katey,Bewitched9,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Sat Feb 23 21:14:41 +0000 2019,0,0
1031,SajidAnjum@Oakville,SajidAnjumOakv1,"#HappeningNow Look at the gathering on #Funeral for the seven #Syrianregugee children who died in #Halifax House Fire. The entire Canada is united.Thats the greatness of Canada. Life is short to love than hate.
@POTUS @VP @KingSalman @EgyPresidency @EgyptEmbassyUSA @kbsalsaud https://t.co/is0L6PcIox",Sat Feb 23 21:14:45 +0000 2019,0,0
1032,SajidAnjum@Oakville,SajidAnjumOakv1,"#HappeningNow Feneral of 7 #Syrianrefugee whereas Hundreds of people, including PM @JustinTrudeau attended a vigil in downtown #Halifax on Wednesday night to mourn seven children killed in a house fire in the neighbourhood of Spryfield. @GGJuliePayette 
https://t.co/Nq1X8nhY11",Sat Feb 23 21:14:52 +0000 2019,0,0
1033,Cole Hbr Wx - EW3446,ColeHbrNSwx,"Wnd NNW 11 km/h, Max 34.1 km/h at 13:40, Dry, T -2.5C, Chill -7C, H -0.8C, L -10.3C, Rn24h 0.3 mm, DP -10.5C, Hum 54%, Baro 1024.3 hPa and Steady, High 1027.4  hPa at 09:01, Low 1023.7  hPa at 00:04 https://t.co/IWubRM5ZpZ #ColeHarbour #Halifax #NSwx",Sat Feb 23 21:15:01 +0000 2019,0,0
